user,Index
1015358081695326,5913
kunyu1826,5914
904543926270036,5915
yiping77,5916
100000420741162,5917
100000230556917,5918
1920875811260883,5919
100003380705511,5920
100000834195807,5921
jessie780113,5922
100000194712880,5923
purintachi,5924
page0402,5925
911701568911439,5926
959179880770453,5927
roy0414,5928
TWTlovecook,5929
100000690671018,5930
jaslyntain,5931
yenjukuo,5932
1280391892028347,5933
df5b066740f289c6,5934
f8b629cdcf61b9b9,5935
188dd60fb6bd723e,5936
1060619663962034,5937
vivian292000,5938
930323520,5939
391656527697386,5940
100000104188217,5941
100002838757295,5942
1913630121989528,5943
yesnosong,5944
886881711349617,5945
1570238799675426,5946
mm1220bd,5947
1395537560462186,5948
x94ao3rup3,5949
100000239368492,5950
1085655291470772,5951
won52149,5952
1020483029106686,5953
791870920902831,5954
melyn,5955
bonniestar,5956
carolotita,5957
1502667379754226,5958
1281867005193372,5959
1684902191,5960
miyakocat,5961
ting0903,5962
100000122905573,5963
100001177771775,5964
cliff1126,5965
pacifickite,5966
100000304350585,5967
1099615906835939,5968
100001770759204,5969
1502231400067633,5970
e8731249569f4ee0,5971
100002883964478,5972
1326704543,5973
weishin1119,5974
t1160407,5975
1015767771685738,5976
53df1e29c1a868d4,5977
173373453430892,5978
747836492033475,5979
100000783188506,5980
1015474461157335,5981
leia36k,5982
283851018661697,5983
1916445871706246,5984
1010062429255174,5985
15000089895,5986
886982674778885,5987
sherry810103,5988
1020796934117550,5989
100000234061447,5990
100000274718255,5991
milktreats,5992
1021364565724260,5993
1044023812396825,5994
u_u14,5995
jeuin,5996
100003084803020,5997
1020712131618277,5998
ningjenc,5999
zhne2015,6000
coffeecake,6001
100000329614835,6002
100000161143992,6003
aajen,6004
528548288,6005
1020684614334257,6006
cb1377a84b3c456b,6007
chuehmom168,6008
100001414314314,6009
100002023809205,6010
caseykou,6011
1011283012,6012
1021011885018671,6013
janicetsou12,6014
candihahaha,6015
1010053532377562,6016
1550613258296459,6017
784768114,6018
100000248124536,6019
100000115628094,6020
100005629145363,6021
1020605181020557,6022
100000254358548,6023
linziyin1208,6024
100000811981331,6025
jennyyen,6026
ting101910,6027
984466104948600,6028
100000199934259,6029
1235815556,6030
hrlypud,6031
b0989330654,6032
1270310683065328,6033
100003122734691,6034
867672643346253,6035
stellahu,6036
1156729074345652,6037
yoyowing10,6038
kiki119,6039
100000128873734,6040
ruiyi05,6041
100000104591545,6042
pennylin54379,6043
100000293127735,6044
nana466488,6045
kinuliu,6046
1470325286312302,6047
594915969,6048
eva2140,6049
1496414180379154,6050
586925847,6051
100000098395578,6052
1229880863763311,6053
1867117736856648,6054
vivacole,6055
hwahwichen890321,6056
1439064049451024,6057
1015637946192829,6058
1020339618634182,6059
100003547320460,6060
1015599170331675,6061
1680361771981712,6062
1735962376420031,6063
1796806340,6064
100000256514397,6065
1680068193,6066
st851204,6067
1020822174172738,6068
100000209885320,6069
BQJessicaAlba,6070
chuntzuhu,6071
100002407420873,6072
irina690320,6073
100008099896827,6074
1791331994222028,6075
r818083,6076
1190473167752947,6077
1743619584,6078
1478087918881550,6079
100002987080607,6080
yuncihyang,6081
100005281862805,6082
100000334392460,6083
100000538716019,6084
pin690202,6085
vernawang,6086
20120408,6087
1057183117666126,6088
love740605,6089
100000645266010,6090
100001784803093,6091
1111819014,6092
643944051,6093
d760917,6094
lindalu3766,6095
595593050,6096
shunkui,6097
1473810762630170,6098
1420955317988890,6099
1020610444941011,6100
100003875284365,6101
girlcooking9145,6102
1132358683446436,6103
Jenne,6104
iwwin88,6105
1371613381,6106
snowykelly,6107
pradamine,6108
minghuawu5,6109
100006030464559,6110
theahuang,6111
1014829522,6112
100002101003481,6113
may3752,6114
daphne1102,6115
100000146765007,6116
1504249523,6117
100000141061117,6118
1015465226543439,6119
100000124978070,6120
100002105853355,6121
100002300330033,6122
hotaruhsieh1126,6123
100000072910557,6124
1120322484649002,6125
pennytenhk,6126
yvonne091234725,6127
78459db409d02f3a,6128
100000118385385,6129
pinkyzoe,6130
1020288918886781,6131
100006498069241,6132
1652298124787435,6133
100000091383468,6134
100001622389085,6135
100000069332784,6136
lovebaby920,6137
lavenderzhou9,6138
1190997387622551,6139
reniewei,6140
467121e736061877,6141
1578190375809121,6142
974165709262367,6143
asd1983,6144
yellowberry0122,6145
ivychiu1023,6146
peggy0713,6147
1020385785124505,6148
fanjing73,6149
62b027063249873c,6150
2400393236746217,6151
c3b42559436d871c,6152
wangchiachun,6153
1603127886628847,6154
100001321409036,6155
1015534588494313,6156
606247867,6157
100000068562438,6158
100000187689322,6159
702832729,6160
candyyu792,6161
100000301542812,6162
100001544131426,6163
1015621901285333,6164
7fc755d9d3f0ff85,6165
92142f7b07ff34ca,6166
925858017437353,6167
1272767269418923,6168
1202628593087538,6169
ethnehu,6170
971891906163276,6171
100000300022951,6172
deanenjoy,6173
1735197136764295,6174
gwm_52,6175
100000155945647,6176
doreen681112,6177
2063033493779682,6178
1185586704793391,6179
kelly760305,6180
joey6997,6181
999399376794198,6182
100000017332548,6183
huaman021752,6184
1211232772225328,6185
sophietzeng,6186
lhuisze,6187
venus0608,6188
amy790804,6189
1020669114613004,6190
renee117,6191
1621148954854093,6192
wanwan722,6193
jie430,6194
lovebassoon,6195
yuki0729,6196
100000064812483,6197
jen16883,6198
kimi0808,6199
ezlai,6200
thomasling28,6201
1200103786669763,6202
532403499,6203
mrmm2020,6204
pcc33_pcc33,6205
v2284232,6206
100000222819687,6207
atze_connie871022,6208
rainchris89,6209
1181755585238908,6210
natalie23414,6211
1102062816517265,6212
1020665695777620,6213
lihongliao,6214
rebeccayu11,6215
100000292699610,6216
ting700306,6217
kuen324,6218
100000457238269,6219
jieci8718,6220
hen0805,6221
2079232762093210,6222
tumama,6223
991218944233933,6224
692490065,6225
100000147477561,6226
yehooo,6227
apim880206,6228
100002866078207,6229
yunxuanceng,6230
100005736062406,6231
132511947089621,6232
8593,6233
bc93739047128230,6234
1821856553,6235
100002355215641,6236
paulababyba,6237
2106094926094457,6238
991861537686483,6239
peay0928,6240
2107237075957109,6241
100000357702783,6242
anne0410,6243
peisi73,6244
sammi700310,6245
forever84114,6246
lindalee10270414,6247
1525624520794892,6248
1119459511411979,6249
DaisyLiang,6250
1015301562,6251
milkyukie,6252
100004886476086,6253
zoo750803,6254
100000595287873,6255
irene3996,6256
1269406996,6257
1020614335672293,6258
748893106,6259
meiyenwu,6260
100001082192903,6261
yichunhuang507,6262
2d1a2fc065f7d060,6263
1280245845324317,6264
d3b28e830e91d5df,6265
Allie891024,6266
2248831648465441,6267
307636609762668,6268
3d2d8e8a24537da6,6269
1058650874165457,6270
rexchenabay,6271
candy0665,6272
100000753616351,6273
1225014797595440,6274
633432677,6275
cutestgaga,6276
100000312241973,6277
659304982,6278
e753201,6279
d72642807894c5d7,6280
100001017354921,6281
1015478053708146,6282
100000271030369,6283
1574062169531764,6284
100000042672703,6285
ada00177,6286
1351832788,6287
1699839336,6288
u9910710,6289
957347210942602,6290
1505080966477079,6291
100000330453183,6292
1403831882968860,6293
chiao414,6294
100004314541867,6295
1816918351,6296
186ce121e0d21cc1,6297
x29653858,6298
candicetai,6299
dolaemoni,6300
shumingjhang,6301
1640513147,6302
652387706,6303
100003124974251,6304
1037346442953405,6305
987141661375057,6306
100000509451242,6307
1367474179931726,6308
1243066437,6309
859511777460594,6310
catntweety,6311
100000234339474,6312
100000010975299,6313
yaanii,6314
qc81061,6315
1037195129633013,6316
charlinwei,6317
4656eb3a161308ca,6318
naikuanyang,6319
wendy8_li,6320
nurse631,6321
suri3134,6322
911927955535350,6323
poowoo,6324
s3269092kimo,6325
100000199539913,6326
fantastic_low,6327
100000197895428,6328
tingsix,6329
100000148010412,6330
1748511014,6331
cylin520,6332
1008858762508109,6333
100000246227407,6334
1020574657493743,6335
2198255930196343,6336
100000812052930,6337
1278621445491702,6338
1519010595,6339
100000136958130,6340
100000389895877,6341
1175798269104533,6342
karentsai0512,6343
100000534649155,6344
subxuncai,6345
100001876342790,6346
100000163364373,6347
100000135682818,6348
100000274415565,6349
1061889770495559,6350
1015711645581353,6351
1020216120022774,6352
839094226184230,6353
yuhsi0423,6354
1246928485323907,6355
1449749175051208,6356
100000175900036,6357
jessie7249,6358
100001570577766,6359
jillchou2,6360
100001043521311,6361
WingsYuzi,6362
sirena0620,6363
1443977739,6364
934378189958307,6365
cf2219f4d1a16ce5,6366
100000244489661,6367
1043407785712836,6368
993284714062555,6369
100000326970978,6370
zoe700621,6371
411890502340231,6372
apple9704,6373
fibicheung7,6374
100002466740772,6375
36058c193aa358c6,6376
chinchinwang,6377
vetchiayu,6378
rivalai,6379
199201127,6380
yulihung,6381
100005090402524,6382
coffee198555,6383
clairechoco,6384
Rueyjiing,6385
sunbeams11,6386
100000188553830,6387
chiakialeng,6388
1086803391333655,6389
100002516724296,6390
100001199727684,6391
6dabd8386306eaea,6392
gingging,6393
ab137727,6394
100005697133871,6395
999460883406734,6396
1488621627,6397
100009156005109,6398
tinachong5,6399
749995415130677,6400
630301458,6401
100003625494817,6402
100000426019625,6403
1420584044,6404
1416593726,6405
1331407069,6406
1085846964767950,6407
1924425617843496,6408
akeko,6409
papontaco,6410
100004904471899,6411
joyce888,6412
100000271097337,6413
ching_031467,6414
100000621818296,6415
ss875445,6416
100006357992974,6417
100000188465420,6418
linruby,6419
hoiechen,6420
100000604431126,6421
1597665990246674,6422
100002897453468,6423
100001062815258,6424
100004853917518,6425
100000404048527,6426
4460a258e1609928,6427
echo0622,6428
1126324677468452,6429
1024654470882880,6430
1015348178867695,6431
SunnyQ,6432
xuchianing,6433
766996630080443,6434
404332243095093,6435
147088658965275,6436
mayton1122,6437
aimful,6438
babylittle104,6439
tokiyu5,6440
qkqk9,6441
100000220500619,6442
chachakuo9,6443
1020741713433370,6444
melody10685,6445
100000144197124,6446
100002718980816,6447
411693595687419,6448
100000049585237,6449
bb05028,6450
s3f200111,6451
iwsupaula,6452
cherry1216,6453
839653113,6454
chunru,6455
188234568426209,6456
1021175623009059,6457
100000925655240,6458
1590277451,6459
100003346880965,6460
979749102045010,6461
100000346230632,6462
wunainai,6463
100005251416345,6464
963289243691986,6465
wuemily948,6466
1630683346943145,6467
vifi2009,6468
100000281680884,6469
jaunasa,6470
100001628674231,6471
1008555429205231,6472
100000088802899,6473
1361858837160728,6474
100000126352503,6475
100001750270471,6476
100000097221002,6477
1816494107,6478
yeupkitoki,6479
dhsr10151212,6480
ponyohsu,6481
100001488214536,6482
meiyu0725,6483
gabi_yang,6484
a0925831012,6485
100002273848833,6486
100001769629776,6487
1076346399059799,6488
100002447606653,6489
shuyenlan,6490
100005279851236,6491
100000430666528,6492
1347431991939063,6493
Angela75128,6494
1724795274410535,6495
1020076418086390,6496
980066812041916,6497
migratory33,6498
1621005037928136,6499
caroline70209,6500
892046404225050,6501
black4569,6502
100003039191967,6503
100002401672955,6504
janeleu7,6505
1049954725016384,6506
1366203840156945,6507
100002484548795,6508
2098805413674560,6509
fred64100,6510
448560955307866,6511
red02408,6512
Sesame0939,6513
viviyeh38,6514
100000129655907,6515
proudence0601,6516
1110095302341110,6517
weizheng902,6518
tulip1915,6519
bonniechen520,6520
100000783681968,6521
100000222325009,6522
1420409527970834,6523
1089009933,6524
100002333044165,6525
1189067834440787,6526
100003747283550,6527
997895446895314,6528
longhair962002,6529
100002284434204,6530
1266849840004406,6531
1311236284,6532
ElizaTsai,6533
100000207919201,6534
Kevin0321,6535
candyliang756,6536
971009996252805,6537
100002230851783,6538
547769791,6539
631137523,6540
Karentpett,6541
43f062c1ea60f963,6542
2134764426537054,6543
1802984458,6544
100000406524959,6545
ds,6546
fangyyang,6547
1042611129085976,6548
nacy069,6549
780697698682560,6550
100000129714044,6551
100000041832493,6552
xiaoxuanxu2,6553
wanchingchang7,6554
100000997532237,6555
100000135562630,6556
xiaomo1117,6557
827586023976199,6558
589813945,6559
100000198365470,6560
saabinred,6561
100000349415731,6562
chacha2898,6563
anitatang963,6564
100000654559465,6565
659563422,6566
Joy91,6567
1677834531,6568
100007955132825,6569
7853WE,6570
1139436039407028,6571
joijoilee,6572
100006263921110,6573
737059164,6574
cookinglifeika,6575
roukell,6576
1994JR,6577
989291391082475,6578
kaleykou,6579
629744575,6580
yoyokwok18,6581
100000107182857,6582
fish17212,6583
100000207230247,6584
996365887092961,6585
1141403365875115,6586
641901421,6587
lanlu938,6588
518179164,6589
marti,6590
wumjun18,6591
1226489444034652,6592
jung27588,6593
1054733561220645,6594
1455108554,6595
668463880,6596
1427622392,6597
1834830844,6598
YoDoFu,6599
pigponpon,6600
1066340357,6601
wang47,6602
100000394155955,6603
800222006691977,6604
loveless5,6605
100004003705813,6606
100000325662897,6607
1344846372199014,6608
100004421556911,6609
100000298911673,6610
dearbamboo,6611
100007222573810,6612
100000832932135,6613
100000271181396,6614
696128782,6615
100000077098805,6616
100000227872928,6617
Amy0811,6618
aline791021,6619
100000972102743,6620
821909421209864,6621
liling1215,6622
4ee264f44c52b978,6623
1495270253,6624
566a60c66ed516cb,6625
f91574deecaea57f,6626
100004038819058,6627
100008288882238,6628
cnap1234,6629
1477627832256023,6630
beijing39,6631
boboyeh75,6632
935049076517104,6633
wspglh,6634
100004270804040,6635
100008238452477,6636
tiger1000807,6637
604702482,6638
angel0321,6639
100000316495414,6640
100000416783120,6641
ipd425541,6642
100000228182805,6643
vicki_yen,6644
1577247735893773,6645
yuhuiwang1238,6646
711915535609653,6647
100000059360909,6648
yoyolau4451,6649
100000124308602,6650
P222739,6651
1091130408,6652
100004019150792,6653
1165087390173877,6654
550712911,6655
100008327402596,6656
100000102347426,6657
100000481445394,6658
100000338665466,6659
100000363271074,6660
100000214796448,6661
100001815928119,6662
100000055784139,6663
tz510204,6664
blink182,6665
665257492,6666
100000457080862,6667
1015619397718805,6668
100000221707814,6669
iiDaChou,6670
985309124821830,6671
yijunlee925,6672
njjh80113,6673
100001172206576,6674
100000152143469,6675
1032407154,6676
RebeccaTsai,6677
100000658312150,6678
100001459029817,6679
100000210655785,6680
nana7,6681
s403710,6682
shunju,6683
1065913410,6684
100002932256318,6685
100000123459724,6686
916192958413188,6687
yijinglin37,6688
lianghuichang,6689
emma3843,6690
xu252426,6691
100002350317975,6692
100000226549733,6693
1769730016,6694
100000254803505,6695
100000287888599,6696
100005782085222,6697
childlikelala,6698
jennyyang908132,6699
100002110368009,6700
100000290907999,6701
100000042315144,6702
100000354497074,6703
100000188663492,6704
chenxxin52,6705
100000228410424,6706
peggypei,6707
100001414809587,6708
100003119641864,6709
joeloveeven,6710
elsachien12,6711
jiazhenwu779,6712
d73a3b52f0eb35ac,6713
2022621121096190,6714
popo945945,6715
sabrina1218,6716
100001294236137,6717
